,top 3,top 3 __aporte,^KS11 top 3,^KS11 top 3 __aporte,SPY top 3,SPY top 3 __aporte,top 5,top 5 __aporte,^KS11 top 5,^KS11 top 5 __aporte,SPY top 5,SPY top 5 __aporte,top 10,top 10 __aporte,^KS11 top 10,^KS11 top 10 __aporte,SPY top 10,SPY top 10 __aporte
2024-04-30,895.7184914469258,0.0,821.2723606521779,0.0,828.4764885620352,0.0,1217.630935993576,0.0,1126.3049247020094,0.0,1147.7288374402674,0.0,2338.2572605682144,0.0,2324.6549828628163,0.0,2389.805355516596,0.0
2024-05-02,883.5800630878307,0.0,818.0450220186517,0.0,833.0547021376361,0.0,1205.8366945711061,0.0,1121.8789053072562,0.0,1154.0712597265024,0.0,2324.2190940058,0.0,2315.519829659981,0.0,2403.0115713509886,0.0
2024-05-03,869.7416577816282,0.0,821.2178148516795,0.0,842.4764349239729,0.0,1186.8536204411362,0.0,1126.2301197935938,0.0,1167.1236451192422,0.0,2305.214872319423,0.0,2324.5005880810145,0.0,2430.1892979152203,0.0
2024-05-07,857.6354780650881,0.0,843.9588756346509,0.0,849.3903515809245,0.0,1175.426819662866,0.0,1157.4175430894034,0.0,1176.7018306639095,0.0,2311.406509028845,0.0,2388.8703669723195,0.0,2450.1330323271122,0.0
2024-05-08,859.9518873399388,0.0,845.1243269509687,0.0,850.8170061105344,0.0,1179.7041541244869,0.0,1159.0158600667664,0.0,1178.6782446808481,0.0,2318.8417959723956,0.0,2392.169238746856,0.0,2454.248329118759,0.0
2024-05-09,849.6089054270774,0.0,832.6884609695187,0.0,856.0043870272358,0.0,1164.5036048684112,0.0,1141.9611316125925,0.0,1185.8645761592697,0.0,2292.89403833047,0.0,2356.9688604009502,0.0,2469.2117358864684,0.0
2024-05-10,851.0017603649526,0.0,832.3596871557608,0.0,854.0675382924765,0.0,1168.0637333129248,0.0,1141.51024639681,0.0,1183.1813652566873,0.0,2292.026961179109,0.0,2356.038248680643,0.0,2463.6247439282693,0.0
2024-05-13,853.9228305290085,0.0,830.5066419932332,0.0,855.3521618223283,0.0,1173.6852208634864,0.0,1138.9689531642061,0.0,1184.9610168108602,0.0,2395.269385033714,100.0,2450.7931060496176,100.0,2567.3303411707343,100.0
2024-05-14,862.2135217473531,0.0,833.522488206885,0.0,857.4347228746905,0.0,1184.0599441844442,0.0,1143.1049287617323,0.0,1187.846090085148,0.0,2398.215612201985,0.0,2459.692752043519,0.0,2573.581125836642,0.0
2024-05-16,854.7282489977854,0.0,839.2818190123182,0.0,858.6087236078331,0.0,1172.9875275605739,0.0,1151.0033592458608,0.0,1189.4724904902369,0.0,2397.601427136814,0.0,2476.688315377653,0.0,2577.1048764475395,0.0
2024-05-17,842.3174624044166,0.0,836.9869380043531,0.0,861.5846680659577,0.0,1160.4242542972183,0.0,1147.8561258739455,0.0,1193.5952113161934,0.0,2379.8103826680094,0.0,2469.9162099312393,0.0,2586.037141825468,0.0
2024-05-20,943.6290382398372,100.0,937.2023822149507,100.0,961.9679822468163,100.0,1262.0053310328062,100.0,1248.1515892147572,100.0,1294.1262351234407,100.0,2492.394743820152,100.0,2570.5519774969307,100.0,2687.187655228769,100.0
2024-05-21,946.317802898569,0.0,927.6790900867112,0.0,965.6274779307075,0.0,1264.8389582621758,0.0,1235.4686165399264,0.0,1299.049319320883,0.0,2494.950731146892,0.0,2544.431560096079,0.0,2697.4101904977156,0.0
2024-05-22,954.7463276326187,0.0,925.6987536405925,0.0,963.3491048962638,0.0,1272.2703799861933,0.0,1232.8312351916618,0.0,1295.9842460838458,0.0,2493.886277231469,0.0,2538.9999074837065,0.0,2691.045720988176,0.0
2024-05-23,953.9250878362652,0.0,926.0754631333637,0.0,958.9598495557944,0.0,1271.4369636657614,0.0,1233.3329310483916,0.0,1290.0794232689636,0.0,2496.8423081792375,0.0,2540.0331435807984,0.0,2678.7846551479097,0.0
2024-05-24,950.5918571965241,0.0,914.2832449671098,0.0,966.4229237530645,0.0,1266.7727614137664,0.0,1217.6282378851158,0.0,1300.1194249027,0.0,2477.7548553508805,0.0,2507.6895321030943,0.0,2699.632210599932,0.0
2024-05-27,950.038218004642,0.0,924.62905593481,0.0,963.3090122779108,0.0,1366.6698502399095,100.0,1331.4066283865695,100.0,1395.9303098716196,100.0,2484.2980871542154,0.0,2536.0659482822534,0.0,2690.933725172211,0.0
2024-05-28,944.5178835409213,0.0,926.6110265521772,0.0,962.716679057049,0.0,1365.1639358416528,0.0,1334.2605391525062,0.0,1395.0719602807756,0.0,2478.9630793108136,0.0,2541.502083087815,0.0,2689.279085362719,0.0
2024-05-29,933.280528116913,0.0,910.7265849748401,0.0,956.8581242670663,0.0,1352.7931273949482,0.0,1311.3879605021368,0.0,1386.5823332772436,0.0,2451.0161543315858,0.0,2497.93435056503,0.0,2672.9136382795923,0.0
2024-05-30,925.0667378814522,0.0,895.5221014493466,0.0,954.9148284149833,0.0,1341.4637652573774,0.0,1289.4944779027064,0.0,1383.766304831132,0.0,2425.280271367228,0.0,2456.2316021139354,0.0,2667.4851825299756,0.0
2024-05-31,914.4062833466313,0.0,889.8201228278762,0.0,960.6251645044086,0.0,1328.5009818210692,0.0,1281.283993835808,0.0,1392.0411482356724,0.0,2402.234952972445,0.0,2440.5922560140825,0.0,2683.4365914436808,0.0
2024-06-03,1037.1384090489396,100.0,999.6357531697073,100.0,1059.845619562195,100.0,1453.7979653065422,100.0,1395.417872946598,100.0,1490.9115102909702,100.0,2451.996163506743,0.0,2467.514496572138,0.0,2681.2589892946785,0.0
2024-06-04,1016.2273811015028,0.0,995.2285967442559,0.0,1055.7450936456214,0.0,1428.884767942443,0.0,1389.265807231215,0.0,1485.1431972702571,0.0,2413.4824719420703,0.0,2456.6358116771844,0.0,2670.8852407300615,0.0
2024-06-05,1017.1643753707947,0.0,1005.6805151122338,0.0,1070.7978215975998,0.0,1429.9346151189604,0.0,1403.8559153290985,0.0,1506.318248570798,0.0,2417.163146142275,0.0,2482.4354692106376,0.0,2708.9665059536906,0.0
2024-06-07,1030.08856303704,0.0,1023.2182551714856,0.0,1068.2423921236405,0.0,1447.6020621821735,0.0,1428.337308528744,0.0,1502.7234616073567,0.0,2446.0519621778594,0.0,2525.7258654335615,0.0,2702.5016320870677,0.0
2024-06-10,1132.967544047286,100.0,1115.753209570512,100.0,1183.0302061434752,100.0,1448.732874307275,0.0,1417.9166547846878,0.0,1523.525851811433,0.0,2449.173346982796,0.0,2507.2990452847553,0.0,2739.912702662685,0.0
2024-06-11,1133.4830545452376,0.0,1123.1306876285894,0.0,1187.489844835155,0.0,1449.917164137239,0.0,1427.292069454464,0.0,1529.2690482245337,0.0,2454.5602481015912,0.0,2523.877571371853,0.0,2750.2412814573486,0.0
2024-06-12,1137.984837743129,0.0,1132.3386312097791,0.0,1199.9106204018367,0.0,1461.4899241462756,0.0,1438.9936683816245,0.0,1545.2647282816602,0.0,2479.4732459979555,0.0,2544.569484199995,0.0,2779.007952481762,0.0
2024-06-13,1122.841729650331,0.0,1141.4884302228052,0.0,1194.2296851896044,0.0,1443.001689226214,0.0,1450.6213762808438,0.0,1537.948726024612,0.0,2457.9320218483067,0.0,2565.130735678481,0.0,2765.850835723315,0.0
2024-06-14,1140.7488939367274,0.0,1148.0711357509044,0.0,1203.2260009174786,0.0,1462.6629985528962,0.0,1458.986781570987,0.0,1549.534330104117,0.0,2489.833656002079,0.0,2579.9232642989878,0.0,2786.686415078739,0.0
2024-06-17,1259.9822613459971,100.0,1238.9433478781682,100.0,1316.9571499140418,100.0,1585.2627606722874,100.0,1547.3870457736089,100.0,1667.2175307212297,100.0,2707.770616620432,200.0,2759.41147582949,200.0,3018.4879272991934,200.0
2024-06-18,1282.894017753862,0.0,1246.3211380065125,0.0,1315.5695319814035,0.0,1605.9311903106484,0.0,1556.6015888684065,0.0,1665.46085933417,0.0,2732.643348170619,0.0,2775.84350945014,0.0,3015.307483669994,0.0
2024-06-19,1293.0813367487654,0.0,1261.6086859333839,0.0,1315.3717137876188,0.0,1615.3584666930797,0.0,1575.6950798373014,0.0,1665.2104290444713,0.0,2748.9175688842442,0.0,2809.8923909094487,0.0,3014.854081044268,0.0
2024-06-20,1288.291652778881,0.0,1262.8389927013782,0.0,1310.6707646212706,0.0,1604.8852182792562,0.0,1577.2316801656232,0.0,1659.2592066666766,0.0,2734.2281036980457,0.0,2812.632566737672,0.0,3004.0794265261648,0.0
2024-06-21,1285.7812251656655,0.0,1247.9645311643173,0.0,1314.4303512529943,0.0,1601.0046633297268,0.0,1558.6541163611732,0.0,1664.0186999737175,0.0,2732.7409602287416,0.0,2779.5037235726927,0.0,3012.6964622894284,0.0
2024-06-24,1287.1918215217295,0.0,1244.4399968200273,0.0,1312.4440217057047,0.0,1605.1919758522963,0.0,1554.252124295855,0.0,1661.5040825138803,0.0,2824.385850024064,100.0,2871.653775846475,100.0,3108.143761574357,100.0
2024-06-25,1284.4120934252055,0.0,1245.6016663973662,0.0,1311.9779898335046,0.0,1602.1114129204364,0.0,1555.7029997200802,0.0,1660.9141039354147,0.0,2819.5777396085127,0.0,2874.334429663915,0.0,3107.0400999839826,0.0
2024-06-26,1292.562409641742,0.0,1251.9174450072915,0.0,1316.4495684117176,0.0,1609.4481859713828,0.0,1563.5911360272887,0.0,1666.5749518954872,0.0,2840.1406224434977,0.0,2888.9086393798902,0.0,3117.629739490435,0.0
2024-06-27,1299.5058590033855,0.0,1249.5472342133442,0.0,1322.1681229683309,0.0,1614.5289659491625,0.0,1560.6308445138886,0.0,1673.8144238918187,0.0,2852.1872202965787,0.0,2883.439171351393,0.0,3131.1724806484617,0.0
2024-06-28,1298.2173310258806,0.0,1258.203196625114,0.0,1313.477218051382,0.0,1610.7760765202556,0.0,1571.4417699106111,0.0,1662.8120696874212,0.0,2852.130486696035,0.0,2903.4135591940067,0.0,3110.5905880470964,0.0
2024-07-01,1300.8954918323066,0.0,1264.0450240425325,0.0,1312.89643320297,0.0,1609.5563655067183,0.0,1578.7379615281209,0.0,1662.0768182170805,0.0,2947.5866667585115,100.0,3016.8940852169094,100.0,3209.215167249292,100.0
2024-07-02,1274.6834049922388,0.0,1250.4240819996216,0.0,1321.5049161109253,0.0,1572.466334259693,0.0,1561.7259897502909,0.0,1672.9748293011876,0.0,2887.696611475523,0.0,2984.385006265812,0.0,3230.257553546144,0.0
2024-07-03,1283.055122929216,0.0,1255.0149383841429,0.0,1326.0051794972808,0.0,1577.3528154322514,0.0,1567.4597722598635,0.0,1678.6719911344976,0.0,2889.474763876861,0.0,2995.341995304262,0.0,3241.257898395033,0.0
2024-07-04,1288.3067052860622,0.0,1261.4871124055953,0.0,1320.4895816101125,0.0,1580.2733497807567,0.0,1575.5432397210188,0.0,1671.6894545420987,0.0,2895.5665865042083,0.0,3010.789121911643,0.0,3227.775692222254,0.0
2024-07-05,1303.7169554135514,0.0,1281.1871148814282,0.0,1325.968490091826,0.0,1597.511074749483,0.0,1600.147696966799,0.0,1678.6255437463115,0.0,2929.655516306027,0.0,3057.807083944378,0.0,3241.1682156192364,0.0
2024-07-08,1297.1382818837374,0.0,1280.789456035144,0.0,1325.6182267991187,0.0,1591.9730583677047,0.0,1599.651038141816,0.0,1678.1821237747447,0.0,2919.4857227136217,0.0,3056.8579922597696,0.0,3240.312039729761,0.0
2024-07-09,1295.7063623979964,0.0,1278.7755685078118,0.0,1326.3042442687924,0.0,1592.4769752272255,0.0,1597.135779089192,0.0,1679.0505957306439,0.0,2925.869707075964,0.0,3052.0514503613886,0.0,3241.988925745289,0.0
2024-07-10,1301.0665267343495,0.0,1281.2651351123636,0.0,1341.430281125733,0.0,1596.8171461728762,0.0,1600.245140885332,0.0,1698.1995815726455,0.0,2939.831136480105,0.0,3057.993294695387,0.0,3278.962677576757,0.0
2024-07-11,1313.2574023369793,0.0,1288.9626943801727,0.0,1327.591227734931,0.0,1608.7276380698602,0.0,1609.8590619055963,0.0,1680.6798677207266,0.0,2957.5733815613157,0.0,3076.3650461630614,0.0,3245.1347998257406,0.0
2024-07-12,1293.72936357488,0.0,1279.873156462058,0.0,1331.1166858557906,0.0,1589.5707122982417,0.0,1598.5066193176065,0.0,1685.1429632613101,0.0,2916.0385657270463,0.0,3054.6710616443643,0.0,3253.752352122203,0.0
2024-07-15,1301.827490872835,0.0,1277.4785052311431,0.0,1333.2099232897478,0.0,1695.3057643197187,100.0,1695.5158027478176,100.0,1787.7929220288247,100.0,2914.459429788424,0.0,3048.9557516694076,0.0,3258.8690156699295,0.0
2024-07-16,1310.4470037833714,0.0,1269.0588476605408,0.0,1339.1451567171885,0.0,1705.2295516169568,0.0,1684.3409278624679,0.0,1795.7518849249184,0.0,2930.6768263380623,0.0,3028.860569424184,0.0,3273.376969728452,0.0
2024-07-17,1308.3822425584622,0.0,1259.8095413128997,0.0,1320.2539155812954,0.0,1709.8241320016816,0.0,1672.0649130311706,0.0,1770.4193198118778,0.0,2931.4219842287102,0.0,3006.785265869476,0.0,3227.199635364334,0.0
2024-07-18,1300.520470866671,0.0,1250.7154827668458,0.0,1305.5941598380607,0.0,1701.9864132510643,0.0,1659.9949487125473,0.0,1750.7610446231095,0.0,2912.180808211304,0.0,2985.08049197585,0.0,3191.365650832451,0.0
2024-07-19,1292.5002354482717,0.0,1236.3999240483006,0.0,1301.5215531433482,0.0,1691.2761306871819,0.0,1640.9948199956527,0.0,1745.2998060770838,0.0,2896.192523212484,0.0,2950.9135725994865,0.0,3181.410660595311,0.0
2024-07-22,1296.3394546780019,0.0,1219.3927263844594,0.0,1315.2266801731457,0.0,1700.5902319124841,0.0,1618.422250452276,0.0,1763.6779539376387,0.0,2891.4947185771985,0.0,2910.3225231809565,0.0,3214.9111716948833,0.0
2024-07-23,1320.3497504244901,0.0,1226.7140128627248,0.0,1314.2943295907264,0.0,1723.4860610842695,0.0,1628.1393273890005,0.0,1762.427700888227,0.0,2911.582045686724,0.0,2927.7962250288697,0.0,3212.632154436077,0.0
2024-07-24,1331.650682278071,0.0,1226.458726091585,0.0,1289.13940213847,0.0,1738.3885027220263,0.0,1627.8005015278006,0.0,1728.695727800056,0.0,2927.32617071793,0.0,2927.186932531185,0.0,3151.144002995303,0.0
2024-07-25,1301.5996929097776,0.0,1208.009683871686,0.0,1283.7442243404503,0.0,1700.0066041199182,0.0,1603.314263597918,0.0,1721.4609626577546,0.0,2868.3775203762243,0.0,2883.154635190123,0.0,3137.956149040082,0.0
2024-07-26,1319.346641582244,0.0,1217.234121909337,0.0,1296.7150683576708,0.0,1717.586777783707,0.0,1615.5572723062921,0.0,1738.8544599019895,0.0,2885.3529717717356,0.0,2905.170585592142,0.0,3169.66179489254,0.0
2024-07-29,1341.0720211233795,0.0,1231.3494270337474,0.0,1297.181284647613,0.0,1747.6820015797955,0.0,1634.2916171904078,0.0,1739.4796414047169,0.0,3020.0676639353874,100.0,3038.8595600597414,100.0,3270.801403738343,100.0
2024-07-30,1323.7600112918526,0.0,1223.686596502784,0.0,1294.6995698226556,0.0,1732.9379613270034,0.0,1624.121230600086,0.0,1736.151739233388,0.0,2993.473143476537,0.0,3019.948383991522,0.0,3264.543838639912,0.0
2024-07-31,1319.5189061790845,0.0,1236.683328533495,0.0,1316.1572700759568,0.0,1733.9008027211567,0.0,1641.3709647066978,0.0,1764.9258459706143,0.0,3016.55092970495,0.0,3052.0231488908753,0.0,3318.6487482158777,0.0
2024-08-01,1314.540365547854,0.0,1253.0153860527257,0.0,1296.5788912910086,0.0,1727.7823412633857,0.0,1663.0474637646853,0.0,1738.6718507031915,0.0,3018.395749574967,0.0,3092.329196904653,0.0,3269.2824880249395,0.0
2024-08-02,1280.6125422221721,0.0,1210.3679453471957,0.0,1276.7220231353692,0.0,1685.3668093860053,0.0,1606.4442337558226,0.0,1712.0444098762332,0.0,2935.712632669686,0.0,2987.079151665847,0.0,3219.214025732134,0.0
2024-08-05,1166.51033209011,0.0,1101.267041144542,0.0,1225.539034358198,0.0,1531.3244987855985,0.0,1461.6415569106218,0.0,1643.4096184111977,0.0,2756.2809471011924,100.0,2817.8279395659115,100.0,3190.1577453793275,100.0
2024-08-06,1205.9076187766877,0.0,1124.9715872229444,0.0,1232.3035749721896,0.0,1583.0835665583727,0.0,1493.1030901640702,0.0,1652.480656376944,0.0,2842.308344389134,0.0,2878.4811051823367,0.0,3207.7662841762653,0.0
2024-08-07,1224.7755011659576,0.0,1145.7636943753039,0.0,1226.8414469675636,0.0,1587.9100869356193,0.0,1520.6991288487861,0.0,1645.1561130958755,0.0,2884.8648431181664,0.0,2931.682171106798,0.0,3193.548010035911,0.0
2024-08-08,1235.0312654863208,0.0,1136.1917619862186,0.0,1254.9835833073262,0.0,1600.7799677420653,0.0,1507.9949130345312,0.0,1682.893840126027,0.0,2900.2933393889784,0.0,2907.1903289705174,0.0,3266.803819682831,0.0
2024-08-09,1259.4410263459945,0.0,1152.902203480068,0.0,1261.9500134375073,0.0,1621.2746311638077,0.0,1530.1736170265708,0.0,1692.2356056357032,0.0,2924.9328511328054,0.0,2949.9475778162764,0.0,3284.9378900097545,0.0
2024-08-12,1257.302474621045,0.0,1174.8943780428651,0.0,1262.8338565255372,0.0,1627.8506088883566,0.0,1559.3624287015386,0.0,1693.4208116481702,0.0,2940.2570223718035,0.0,3006.2192736171924,0.0,3287.238591002485,0.0
2024-08-13,1250.1674571279075,0.0,1169.0308093258093,0.0,1280.968412357871,0.0,1619.9973080676295,0.0,1551.5800876448748,0.0,1717.7386853714495,0.0,2917.277461591512,0.0,2991.216075356294,0.0,3334.4440182680723,0.0
2024-08-14,1239.4563397573918,0.0,1179.1197105840467,0.0,1277.9125184993275,0.0,1612.4899553246753,0.0,1564.9704432912963,0.0,1713.6408270257105,0.0,2915.0144803964163,0.0,3017.0306932308445,0.0,3326.489327973776,0.0
2024-08-16,1271.2404908708759,0.0,1204.1045336616276,0.0,1305.6099052484544,0.0,1647.7427793266745,0.0,1598.1312066101527,0.0,1750.7821587273215,0.0,2973.491846664877,0.0,3080.9597221609656,0.0,3398.5874255352032,0.0
2024-08-19,1261.3127020484271,0.0,1201.0342249607688,0.0,1311.8454436102193,0.0,1636.9708132766054,0.0,1594.0561815507856,0.0,1759.1438211733182,0.0,3044.2714385251074,100.0,3173.1036787880703,100.0,3514.8189370935534,100.0
2024-08-20,1251.5243396679089,0.0,1220.6982373828178,0.0,1302.4490358052149,0.0,1623.5691485974412,0.0,1620.1549719965633,0.0,1746.543531396873,0.0,3035.3768597287244,0.0,3225.0555290013103,0.0,3489.6432029744537,0.0
2024-08-21,1249.9686814728827,0.0,1221.208587072035,0.0,1302.05656808971,0.0,1619.5102194748174,0.0,1620.8323266130615,0.0,1746.0172444321217,0.0,3024.281579356889,0.0,3226.4038606663617,0.0,3488.591666785207,0.0
2024-08-22,1242.8294744931484,0.0,1215.5877321223934,0.0,1288.660285573968,0.0,1611.664967537331,0.0,1613.3721240710652,0.0,1728.0532474315255,0.0,3012.353507300879,0.0,3211.5536964096145,0.0,3452.6990944533586,0.0
2024-08-23,1277.3854812583695,0.0,1211.7279535080038,0.0,1306.827213911867,0.0,1651.013129607768,0.0,1608.2492859105737,0.0,1752.4145316750137,0.0,3049.4248218108914,0.0,3201.356253683927,0.0,3501.373627007394,0.0
2024-08-26,1272.2481308352208,0.0,1216.646288329645,0.0,1295.4654486608447,0.0,1740.0796949094756,100.0,1714.7770782602295,100.0,1837.178758866326,100.0,3025.8573088546254,0.0,3214.3503765754467,0.0,3470.9321235074053,0.0
2024-08-27,1271.707218278759,0.0,1212.6914459454338,0.0,1299.9440861316918,0.0,1745.3801682746184,0.0,1709.2030070337537,0.0,1843.5301884923406,0.0,3023.5833368185304,0.0,3203.90177764499,0.0,3482.931707659323,0.0
2024-08-28,1307.9737233159426,0.0,1211.7731905535632,0.0,1290.8677407296327,0.0,1781.5842449814368,0.0,1707.9087908650338,0.0,1830.6584681403747,0.0,3058.831437946259,0.0,3201.475768875667,0.0,3458.6135146479837,0.0
2024-08-29,1300.5366834666204,0.0,1195.7602299672103,0.0,1297.1306400650128,0.0,1781.0503021907841,0.0,1685.339653037588,0.0,1839.540268608131,0.0,3039.5719607203746,0.0,3159.169910234125,0.0,3475.3936599709914,0.0
2024-08-30,1317.8304628676606,0.0,1209.4347854558482,0.0,1314.7722072264094,0.0,1812.9199754051456,0.0,1704.6129739133762,0.0,1864.558853623683,0.0,3091.5504732831705,0.0,3195.2977585710078,0.0,3522.6605957528773,0.0
2024-09-02,1316.847367964857,0.0,1213.0025253508943,0.0,1319.0115104728104,0.0,1814.0585883421686,0.0,1709.6414515012368,0.0,1870.5708687528645,0.0,3095.3138853751984,0.0,3204.7236419893584,0.0,3534.018933278925,0.0
2024-09-03,1329.6419301193878,0.0,1202.2599246968346,0.0,1289.2280194092457,0.0,1821.7632527240419,0.0,1694.5005140412823,0.0,1828.3330790816474,0.0,3095.1368151541337,0.0,3176.3419481568944,0.0,3454.2202200136776,0.0
2024-09-04,1304.8317537239639,0.0,1163.9067947564533,0.0,1288.753716026956,0.0,1783.1709585509075,0.0,1640.444484172819,0.0,1827.6604404558145,0.0,3011.290558974191,0.0,3075.013896734516,0.0,3452.9494220564034,0.0
2024-09-05,1283.8576020985172,0.0,1166.3851789046778,0.0,1281.9544771364672,0.0,1764.8837572850368,0.0,1643.9375917171114,0.0,1818.0180240725936,0.0,2988.5031324843108,0.0,3081.561728340596,0.0,3434.7322656630818,0.0
2024-09-06,1260.9869091452454,0.0,1147.532479782478,0.0,1256.9013666682672,0.0,1728.8103458877172,0.0,1617.3660428387032,0.0,1782.4886763441086,0.0,2930.5328260929755,0.0,3031.7533484489313,0.0,3367.6076302606125,0.0
2024-09-09,1263.8645871230424,0.0,1141.9648584858319,0.0,1273.7133138988584,0.0,1839.6748049964633,100.0,1709.5188735574573,100.0,1906.33072661195,100.0,2946.61593471766,0.0,3017.0438262293924,0.0,3412.6517707752755,0.0
2024-09-10,1282.2421481630008,0.0,1138.4725698177708,0.0,1285.020222546842,0.0,1853.6336941555412,0.0,1704.2909251266472,0.0,1923.2534572950944,0.0,2962.2583272392076,0.0,3007.8172831470115,0.0,3442.9462973366903,0.0
2024-09-11,1268.4174626486679,0.0,1133.886237963244,0.0,1300.151521216517,0.0,1838.0574535329788,0.0,1697.4251964595608,0.0,1945.9000444609678,0.0,2943.8394824211296,0.0,2995.700304149,0.0,3483.487487128553,0.0
2024-09-12,1305.8336416093364,0.0,1165.0465467266226,0.0,1312.3028956377073,0.0,1892.3586777387834,0.0,1744.0721099272,0.0,1964.0866632054747,0.0,3029.0402865172273,0.0,3078.025094162773,0.0,3516.0445853258643,0.0
2024-09-13,1314.0539616214216,0.0,1162.5282293064672,0.0,1311.1821675084993,0.0,1897.519749289785,0.0,1740.302194305565,0.0,1962.4093010820097,0.0,3029.2900980158065,0.0,3071.371759807949,0.0,3513.0418257621823,0.0
2024-09-19,1318.3240546793336,0.0,1172.8825499507682,0.0,1327.6820871388188,0.0,1908.6343934325764,0.0,1755.8025894646316,0.0,1987.1042645676498,0.0,3033.348239263778,0.0,3098.72762714708,0.0,3557.2499527634604,0.0
2024-09-20,1340.421823017301,0.0,1168.8878777523234,0.0,1319.7891423118676,0.0,1930.4725524995386,0.0,1749.8225739972806,0.0,1975.2911170697944,0.0,3057.3826068039066,0.0,3088.173798800638,0.0,3536.102437191157,0.0
2024-09-23,1341.4464288778963,0.0,1169.473267866306,0.0,1323.2200064137749,0.0,1931.5096345102515,0.0,1750.698901706326,0.0,1980.42599442793,0.0,3070.356816589696,0.0,3089.720385472025,0.0,3545.2947289925382,0.0
2024-09-24,1358.8980473965912,0.0,1186.1474963102203,0.0,1332.8710809362167,0.0,1953.8466988180273,0.0,1775.6601848973655,0.0,1994.8704849629594,0.0,3112.5333689568024,0.0,3133.7732979675584,0.0,3571.152789985933,0.0
2024-09-25,1324.8455716284018,0.0,1169.5571239638198,0.0,1320.4885076953294,0.0,1911.0521803068955,0.0,1750.824434099287,0.0,1976.3378374778117,0.0,3051.9112142682648,0.0,3089.9419312747846,0.0,3537.976242299611,0.0
2024-09-26,1355.0960730838476,0.0,1200.7518270561786,0.0,1332.8895753159336,0.0,1944.4999517803512,0.0,1797.5228358015227,0.0,1994.8981649785007,0.0,3125.050742810661,0.0,3172.357590282585,0.0,3571.20234185683,0.0
2024-09-27,1327.0972033535104,0.0,1205.6824890577966,0.0,1325.4602562343875,0.0,1908.7338276917212,0.0,1804.9040259390854,0.0,1983.77891303349,0.0,3070.362131965238,0.0,3185.384281288585,0.0,3551.297015718969,0.0
2024-09-30,1309.5661755263804,0.0,1184.3550357873557,0.0,1331.6492190012468,0.0,1882.2198972714614,0.0,1772.9768754494667,0.0,1993.041758730067,0.0,3020.6051198694186,0.0,3129.037660163923,0.0,3567.8790632763844,0.0
2024-10-02,1286.6542672786038,0.0,1167.2773038571847,0.0,1332.9152848829303,0.0,1852.631751457295,0.0,1747.4115484297786,0.0,1994.9366437609697,0.0,2988.3878612075273,0.0,3083.9187011144827,0.0,3571.2712253319255,0.0
2024-10-04,1303.144279638794,0.0,1165.5181382060425,0.0,1346.0152551560386,0.0,1874.3553887245541,0.0,1744.778081331387,0.0,2014.542999113327,0.0,3024.8367702317814,0.0,3079.271027565113,0.0,3606.369890205563,0.0
2024-10-07,1318.3739238955095,0.0,1180.403244035084,0.0,1341.2651333776255,0.0,1891.2728499650061,0.0,1767.0610519154266,0.0,2007.4336260679759,0.0,3056.344097203507,0.0,3118.5971209300415,0.0,3593.6429199198574,0.0
2024-10-08,1299.8861071608198,0.0,1176.0976804341153,0.0,1353.801840580048,0.0,1861.4262767542587,0.0,1760.6156327044382,0.0,2026.1969614981124,0.0,3011.7517403629035,0.0,3107.22192493849,0.0,3627.232437723575,0.0
2024-10-10,1334.3829385523154,0.0,1181.1933494414768,0.0,1364.8257748310411,0.0,1901.3678737899427,0.0,1768.2438379655323,0.0,2042.6961723970628,0.0,3070.0118380168033,0.0,3120.68456050466,0.0,3656.768792829579,0.0
2024-10-11,1321.664724303929,0.0,1175.310340665027,0.0,1374.1857511163073,0.0,1884.0772095626355,0.0,1759.4369868072752,0.0,2056.7049844258418,0.0,3046.7519817924926,0.0,3105.141792111441,0.0,3681.8469162155643,0.0
2024-10-14,1421.86026591554,100.0,1289.4136067565018,100.0,1486.4998685126327,100.0,1884.71809950098,0.0,1780.5495450292042,0.0,2075.135175982735,0.0,3049.683737426772,0.0,3142.4022836009717,0.0,3714.840050604235,0.0
2024-10-15,1442.499527778607,0.0,1287.792198137513,0.0,1477.1416864382336,0.0,1904.1605075373652,0.0,1778.3105440106642,0.0,2062.0712711569195,0.0,3087.545487844978,0.0,3138.4507833839248,0.0,3691.4534696113906,0.0
2024-10-16,1442.5159762220292,0.0,1273.8922241745279,0.0,1486.9768144579182,0.0,1902.3574351445034,0.0,1759.1160883402542,0.0,2075.800986541531,0.0,3075.07521151375,0.0,3104.575454556619,0.0,3716.0319631883194,0.0
2024-10-17,1433.449495796333,0.0,1274.95725198903,0.0,1490.066475068679,0.0,1897.97061623315,0.0,1760.5867838413865,0.0,2080.114114010323,0.0,3084.3261513893112,0.0,3107.171011031946,0.0,3723.753184846491,0.0
2024-10-18,1434.4345516482065,0.0,1265.8200092852376,0.0,1500.3476494552674,0.0,1898.2551828477629,0.0,1747.969177470701,0.0,2094.466504529785,0.0,3070.0288463460433,0.0,3084.9028325454155,0.0,3749.4463713630566,0.0
2024-10-21,1438.818931818023,0.0,1267.6286671375851,0.0,1492.4981992894755,0.0,1908.1696694419948,0.0,1750.466750708052,0.0,2083.5087705291385,0.0,3079.3329526509506,0.0,3089.3106738584656,0.0,3729.830189438814,0.0
