symbol,entrada,invertido,valor,ret_%,estado
QLYS,2024-01-11,100.0,91.98779173147454,-8.012208268525455,abierta
BKNG,2024-01-11,100.0,145.4249855153102,45.4249855153102,abierta
CAH,2024-01-11,100.0,223.81755230483475,123.81755230483473,abierta
GDDY,2024-01-11,100.0,83.18676112876942,-16.813238871230585,abierta
BCC,2024-01-11,100.0,64.89429515832539,-35.10570484167461,abierta
NRG,2024-01-16,100.0,233.49428323101117,133.49428323101117,abierta
DECK,2024-01-16,100.0,73.94881798899807,-26.051182011001927,abierta
LOGI,2024-01-22,100.0,105.05533995549773,5.05533995549774,abierta
AYI,2024-01-29,100.0,140.0592454769457,40.059245476945705,abierta
RYAAY,2024-01-29,100.0,108.17225680374251,8.172256803742517,abierta
GFF,2024-01-29,100.0,170.8290060309694,70.8290060309694,abierta
COR,2024-02-05,100.0,135.8520419376703,35.852041937670286,abierta
META,2024-02-05,100.0,121.96318262854562,21.963182628545617,abierta
MANH,2024-02-05,100.0,73.14630817842638,-26.853691821573623,abierta
TIMB,2024-02-12,100.0,103.74346556468127,3.743465564681281,abierta
MOH,2024-02-12,100.0,46.337207456965075,-53.66279254303492,abierta
SKYW,2024-02-12,100.0,168.85857354844282,68.85857354844282,abierta
MEDP,2024-02-20,100.0,146.3535556677076,46.3535556677076,abierta
FERG,2024-02-20,100.0,120.96058700906244,20.960587009062426,abierta
GE,2024-02-20,100.0,293.9515290671493,193.95152906714927,abierta
PANW,2024-02-20,100.0,196.30629816459708,96.30629816459708,abierta
NVDA,2024-02-26,100.0,258.1548247750584,158.1548247750584,abierta
VRT,2024-02-26,100.0,382.8775699697525,282.8775699697525,abierta
FIX,2024-02-26,100.0,560.0413001398539,460.0413001398539,abierta
VST,2024-03-04,100.0,239.75322441258677,139.7532244125868,abierta
EME,2024-03-04,100.0,238.22889423989255,138.22889423989255,abierta
SPXC,2024-04-08,100.0,167.6543969335942,67.65439693359421,abierta
CAT,2024-04-15,100.0,220.78502574384427,120.78502574384427,abierta
ABBNY,2024-04-22,100.0,200.15999729906986,100.15999729906983,abierta
THC,2024-05-06,100.0,197.56215865993963,97.56215865993963,abierta
STRL,2024-05-13,100.0,388.00325170572734,288.00325170572734,abierta
KGC,2024-05-20,100.0,320.4350715692465,220.43507156924647,abierta
INSW,2024-05-20,100.0,171.20331093481823,71.20331093481825,abierta
ANF,2024-06-03,100.0,63.12530053108014,-36.87469946891986,abierta
ANET,2024-06-17,100.0,208.79391129299142,108.79391129299142,abierta
NTAP,2024-07-08,100.0,148.4514125652193,48.4514125652193,abierta
FTI,2024-07-15,100.0,253.88334297831108,153.88334297831108,abierta
HALO,2024-07-22,100.0,178.26220815916508,78.2622081591651,abierta
CVLT,2024-07-22,100.0,104.55537765435864,4.555377654358628,abierta
PEG,2024-07-29,100.0,97.84189991478021,-2.158100085219783,abierta
CNK,2024-08-05,100.0,138.8303038482692,38.830303848269224,abierta
CVSA,2024-08-05,100.0,162.2781779351159,62.2781779351159,abierta
NEE,2024-08-05,100.0,111.96382906738751,11.963829067387511,abierta
LRN,2024-08-19,100.0,90.14971830747767,-9.850281692522334,abierta
YOU,2024-09-09,100.0,168.73579761859122,68.7357976185912,abierta
TSCDY,2024-09-09,100.0,131.77802331047354,31.778023310473547,abierta
DOCS,2024-09-30,100.0,56.906252429010024,-43.09374757098997,abierta
TAC,2024-10-07,100.0,115.83825229023839,15.838252290238387,abierta
APP,2024-10-07,100.0,230.2322087045107,130.2322087045107,abierta
FTDR,2024-10-07,100.0,167.37480966894486,67.37480966894486,abierta
IDCC,2024-10-14,100.0,208.8149489477766,108.81494894777659,abierta
NFLX,2024-10-21,100.0,91.18307146128122,-8.816928538718782,abierta
FTNT,2024-11-11,100.0,154.59097605098668,54.59097605098668,abierta
AGX,2024-11-11,100.0,345.57262927478274,245.57262927478277,abierta
PAY,2024-11-18,100.0,100.99495225060546,0.9949522506054631,abierta
SRAD,2024-11-25,100.0,68.59937194165678,-31.400628058343216,abierta
LYV,2024-11-25,100.0,118.39752384163384,18.397523841633845,abierta
SHOP,2024-12-02,100.0,125.44021291200677,25.44021291200678,abierta
PEGA,2024-12-16,100.0,62.18206497062836,-37.81793502937164,abierta
KNF,2024-12-16,100.0,57.703196258635565,-42.29680374136443,abierta
EXPE,2024-12-30,100.0,157.43792365661704,57.43792365661704,abierta
COCO,2025-01-27,100.0,150.09026439985587,50.09026439985587,abierta
SPOT,2025-02-10,100.0,71.67824745232998,-28.32175254767002,abierta
BROS,2025-02-18,100.0,54.55870428384743,-45.44129571615257,abierta
EMBJ,2025-03-03,100.0,129.49943542096705,29.499435420967046,abierta
HURN,2025-03-10,100.0,99.60978634159258,-0.3902136584074234,abierta
DASH,2025-03-10,100.0,110.98336801327065,10.983368013270645,abierta
AGI,2025-03-17,100.0,122.40039366831806,22.400393668318053,abierta
AEM,2025-03-17,100.0,164.77197985656105,64.77197985656105,abierta
PPC,2025-04-07,100.0,54.02751309206356,-45.972486907936435,abierta
SFM,2025-04-14,100.0,52.304112304687116,-47.69588769531289,abierta
DAVE,2025-05-12,100.0,174.70207900646938,74.70207900646938,abierta
SBS,2025-05-19,100.0,118.54212943597123,18.542129435971244,abierta
NEM,2025-06-23,100.0,198.4341498682235,98.4341498682235,abierta
MELI,2025-06-30,100.0,75.39010180393336,-24.609898196066638,abierta
WWD,2025-07-14,100.0,143.97832153960147,43.97832153960146,abierta
PRIM,2025-08-11,100.0,74.72616648916448,-25.27383351083552,abierta
GVA,2025-08-11,100.0,118.84542137911072,18.845421379110718,abierta
MLCO,2025-08-25,100.0,59.37174035174864,-40.628259648251365,abierta
RSI,2025-09-02,100.0,117.26456093446751,17.26456093446751,abierta
LTM,2025-09-08,100.0,110.75046397841608,10.75046397841608,abierta
AXIA,2025-11-03,100.0,117.5196891728968,17.51968917289681,abierta
CGAU,2025-11-03,100.0,184.66277255057832,84.66277255057832,abierta
WGS,2025-11-10,100.0,54.59466668279865,-45.40533331720135,abierta
AUPH,2025-11-17,100.0,100.33724378812643,0.33724378812642897,abierta
PTGX,2025-11-17,100.0,178.0058163148595,78.00581631485947,abierta
